ID,Forno,Status,Data,Unidade,Status_Ajustado,Dias_Vazio_Consecutivos,Alerta,Dias_Resfriando_Consecutivos,Alerta_Resfriamento,Mudou,Bloco,Status_Anterior,Carregou,Descarregou
e876c21a,46,Caído,2025-06-26,UPC-Mata Verde,Caído,0,,0,,True,1,,False,False
4972ccd1,46,Caído,2025-06-27,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
898e6bc9,46,Caído,2025-06-28,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
b4ffefe1,46,Caído,2025-06-29,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
72b1b184,46,Caído,2025-06-30,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
d1504412,46,Caído,2025-07-01,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
c7b7c7a1,46,Caído,2025-07-02,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
10028816,46,Caído,2025-07-03,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
19d466c7,46,Caído,2025-07-04,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
f5dfdf63,46,Caído,2025-07-05,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
496d261d,46,Caído,2025-07-06,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
49deb4f6,46,Caído,2025-07-07,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
4facd70b,46,Caído,2025-07-08,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
1f3876bc,46,Caído,2025-07-09,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
a667de14,46,Caído,2025-07-10,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
9140ecb7,46,Caído,2025-07-11,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
836f3310,46,Caído,2025-07-12,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
6f32cffb,46,Caído,2025-07-13,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
ca705202,46,Caído,2025-07-14,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
e2d0c89d,46,Caído,2025-07-15,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
1ed85af1,46,Caído,2025-07-16,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
4f0c3deb,46,Caído,2025-07-17,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
fc2482a1,46,Caído,2025-07-18,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
b06275b4,46,Caído,2025-07-19,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
aa02211a,46,Caído,2025-07-20,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
a0530255,46,Caído,2025-07-21,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
31e3dec8,46,Caído,2025-07-22,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
63cce7ca,46,Caído,2025-07-23,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
9a238d8a,46,Caído,2025-07-24,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
72ddcec5,46,Caído,2025-07-25,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
3a1af6c3,46,Caído,2025-07-26,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
c5982aac,46,Caído,2025-07-27,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
9d4f136d,46,Caído,2025-07-28,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
ca91db1e,46,Caído,2025-07-29,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
ddf01aa5,46,Caído,2025-07-30,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
369b9d1e,46,Caído,2025-07-31,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
006db644,46,Caído,2025-08-01,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
643b8109,46,Caído,2025-08-02,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
dfa3d550,46,Caído,2025-08-03,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
8cf06826,46,Caído,2025-08-04,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
2f376063,46,Caído,2025-08-05,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
254f3e5f,46,Caído,2025-08-06,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
a0379e10,46,Caído,2025-08-07,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
19a5d39d,46,Caído,2025-08-08,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
4bcb7702,46,Caído,2025-08-09,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
64f1b321,46,Caído,2025-08-10,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
796ab3c5,46,Caído,2025-08-11,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
