ID,Forno,Status,Data,Unidade,Status_Ajustado,Dias_Vazio_Consecutivos,Alerta,Dias_Resfriando_Consecutivos,Alerta_Resfriamento,Mudou,Bloco,Status_Anterior,Carregou,Descarregou
e876c21a,53,Carregado,2025-06-26,UPC-Mata Verde,Carregado,0,,0,,True,1,,False,False
4972ccd1,53,Carbonizando,2025-06-27,UPC-Mata Verde,Carbonizando,0,,0,,True,2,Carregado,False,False
898e6bc9,53,Carbonizando,2025-06-28,UPC-Mata Verde,Carbonizando,0,,0,,False,2,Carbonizando,False,False
b4ffefe1,53,Resfriando,2025-06-29,UPC-Mata Verde,Resfriando,0,,1,,True,3,Carbonizando,False,False
72b1b184,53,Resfriando,2025-06-30,UPC-Mata Verde,Resfriando,0,,2,,False,3,Resfriando,False,False
d1504412,53,Resfriando,2025-07-01,UPC-Mata Verde,Resfriando,0,,3,Forno resfriando há 3 dias consecutivos!,False,3,Resfriando,False,False
c7b7c7a1,53,Resfriando,2025-07-02,UPC-Mata Verde,Resfriando,0,,4,Forno resfriando há 4 dias consecutivos!,False,3,Resfriando,False,False
10028816,53,Descarregado,2025-07-03,UPC-Mata Verde,Descarregado,0,,0,,True,4,Resfriando,False,True
19d466c7,53,Vazio,2025-07-04,UPC-Mata Verde,Vazio,1,,0,,True,5,Descarregado,False,False
f5dfdf63,53,Vazio,2025-07-05,UPC-Mata Verde,Vazio,2,Forno vazio há 2 dias consecutivos!,0,,False,5,Vazio,False,False
496d261d,53,Vazio,2025-07-06,UPC-Mata Verde,Vazio,3,Forno vazio há 3 dias consecutivos!,0,,False,5,Vazio,False,False
49deb4f6,53,Vazio,2025-07-07,UPC-Mata Verde,Vazio,4,Forno vazio há 4 dias consecutivos!,0,,False,5,Vazio,False,False
4facd70b,53,Vazio,2025-07-08,UPC-Mata Verde,Vazio,5,Forno vazio há 5 dias consecutivos!,0,,False,5,Vazio,False,False
1f3876bc,53,Vazio,2025-07-09,UPC-Mata Verde,Vazio,6,Forno vazio há 6 dias consecutivos!,0,,False,5,Vazio,False,False
a667de14,53,Carbonizando,2025-07-10,UPC-Mata Verde,Carbonizando,0,,0,,True,6,Vazio,True,False
9140ecb7,53,Carbonizando,2025-07-11,UPC-Mata Verde,Carbonizando,0,,0,,False,6,Carbonizando,False,False
836f3310,53,Carbonizando,2025-07-12,UPC-Mata Verde,Carbonizando,0,,0,,False,6,Carbonizando,False,False
6f32cffb,53,Carbonizando,2025-07-13,UPC-Mata Verde,Carbonizando,0,,0,,False,6,Carbonizando,False,False
ca705202,53,Resfriando,2025-07-14,UPC-Mata Verde,Resfriando,0,,1,,True,7,Carbonizando,False,False
e2d0c89d,53,Descarregado,2025-07-15,UPC-Mata Verde,Descarregado,0,,0,,True,8,Resfriando,False,True
1ed85af1,53,Vazio,2025-07-16,UPC-Mata Verde,Vazio,1,,0,,True,9,Descarregado,False,False
4f0c3deb,53,Vazio,2025-07-17,UPC-Mata Verde,Vazio,2,Forno vazio há 2 dias consecutivos!,0,,False,9,Vazio,False,False
fc2482a1,53,Vazio,2025-07-18,UPC-Mata Verde,Vazio,3,Forno vazio há 3 dias consecutivos!,0,,False,9,Vazio,False,False
b06275b4,53,Carbonizando,2025-07-19,UPC-Mata Verde,Carbonizando,0,,0,,True,10,Vazio,True,False
aa02211a,53,Carbonizando,2025-07-20,UPC-Mata Verde,Carbonizando,0,,0,,False,10,Carbonizando,False,False
a0530255,53,Carbonizando,2025-07-21,UPC-Mata Verde,Carbonizando,0,,0,,False,10,Carbonizando,False,False
31e3dec8,53,Resfriando,2025-07-22,UPC-Mata Verde,Resfriando,0,,1,,True,11,Carbonizando,False,False
63cce7ca,53,Resfriando,2025-07-23,UPC-Mata Verde,Resfriando,0,,2,,False,11,Resfriando,False,False
9a238d8a,53,Resfriando,2025-07-24,UPC-Mata Verde,Resfriando,0,,3,Forno resfriando há 3 dias consecutivos!,False,11,Resfriando,False,False
72ddcec5,53,Resfriando,2025-07-25,UPC-Mata Verde,Resfriando,0,,4,Forno resfriando há 4 dias consecutivos!,False,11,Resfriando,False,False
3a1af6c3,53,Resfriando,2025-07-26,UPC-Mata Verde,Resfriando,0,,5,Forno resfriando há 5 dias consecutivos!,False,11,Resfriando,False,False
c5982aac,53,Resfriando,2025-07-27,UPC-Mata Verde,Resfriando,0,,6,Forno resfriando há 6 dias consecutivos!,False,11,Resfriando,False,False
9d4f136d,53,Resfriando,2025-07-28,UPC-Mata Verde,Resfriando,0,,7,Forno resfriando há 7 dias consecutivos!,False,11,Resfriando,False,False
ca91db1e,53,Resfriando,2025-07-29,UPC-Mata Verde,Resfriando,0,,8,Forno resfriando há 8 dias consecutivos!,False,11,Resfriando,False,False
ddf01aa5,53,Resfriando,2025-07-30,UPC-Mata Verde,Resfriando,0,,9,Forno resfriando há 9 dias consecutivos!,False,11,Resfriando,False,False
369b9d1e,53,Resfriando,2025-07-31,UPC-Mata Verde,Resfriando,0,,10,Forno resfriando há 10 dias consecutivos!,False,11,Resfriando,False,False
006db644,53,Descarregado,2025-08-01,UPC-Mata Verde,Descarregado,0,,0,,True,12,Resfriando,False,True
643b8109,53,Descarregado,2025-08-02,UPC-Mata Verde,Vazio,1,,0,,True,13,Descarregado,False,False
dfa3d550,53,Descarregado,2025-08-03,UPC-Mata Verde,Vazio,2,Forno vazio há 2 dias consecutivos!,0,,False,13,Vazio,False,False
8cf06826,53,Vazio,2025-08-04,UPC-Mata Verde,Vazio,3,Forno vazio há 3 dias consecutivos!,0,,False,13,Vazio,False,False
2f376063,53,Carregado,2025-08-05,UPC-Mata Verde,Carregado,0,,0,,True,14,Vazio,True,False
254f3e5f,53,Carbonizando,2025-08-06,UPC-Mata Verde,Carbonizando,0,,0,,True,15,Carregado,False,False
a0379e10,53,Carbonizando,2025-08-07,UPC-Mata Verde,Carbonizando,0,,0,,False,15,Carbonizando,False,False
19a5d39d,53,Carbonizando,2025-08-08,UPC-Mata Verde,Carbonizando,0,,0,,False,15,Carbonizando,False,False
4bcb7702,53,Carbonizando,2025-08-09,UPC-Mata Verde,Carbonizando,0,,0,,False,15,Carbonizando,False,False
64f1b321,53,Carbonizando,2025-08-10,UPC-Mata Verde,Carbonizando,0,,0,,False,15,Carbonizando,False,False
796ab3c5,53,Carbonizando,2025-08-11,UPC-Mata Verde,Carbonizando,0,,0,,False,15,Carbonizando,False,False
0ea91f51,53,Carbonizando,2025-08-12,UPC-Mata Verde,Carbonizando,0,,0,,False,15,Carbonizando,False,False
43cb3fb2,53,Resfriando,2025-08-13,UPC-Mata Verde,Resfriando,0,,1,,True,16,Carbonizando,False,False
e1ac1894,53,Resfriando,2025-08-14,UPC-Mata Verde,Resfriando,0,,2,,False,16,Resfriando,False,False
30486a68,53,Resfriando,2025-08-15,UPC-Mata Verde,Resfriando,0,,3,Forno resfriando há 3 dias consecutivos!,False,16,Resfriando,False,False
bbab14bd,53,Resfriando,2025-08-16,UPC-Mata Verde,Resfriando,0,,4,Forno resfriando há 4 dias consecutivos!,False,16,Resfriando,False,False
121a26fa,53,Resfriando,2025-08-17,UPC-Mata Verde,Resfriando,0,,5,Forno resfriando há 5 dias consecutivos!,False,16,Resfriando,False,False
35d256c1,53,Resfriando,2025-08-18,UPC-Mata Verde,Resfriando,0,,6,Forno resfriando há 6 dias consecutivos!,False,16,Resfriando,False,False
0d1151d6,53,Resfriando,2025-08-19,UPC-Mata Verde,Resfriando,0,,7,Forno resfriando há 7 dias consecutivos!,False,16,Resfriando,False,False
7990f957,53,Resfriando,2025-08-20,UPC-Mata Verde,Resfriando,0,,8,Forno resfriando há 8 dias consecutivos!,False,16,Resfriando,False,False
