ID,Forno,Status,Data,Unidade,Status_Ajustado,Dias_Vazio_Consecutivos,Alerta,Dias_Resfriando_Consecutivos,Alerta_Resfriamento,Mudou,Bloco,Status_Anterior,Carregou,Descarregou
e876c21a,09,Resfriando,2025-06-26,UPC-Mata Verde,Resfriando,0,,1,,True,1,,False,False
4972ccd1,09,Resfriando,2025-06-27,UPC-Mata Verde,Resfriando,0,,2,,False,1,Resfriando,False,False
898e6bc9,09,Descarregado,2025-06-28,UPC-Mata Verde,Descarregado,0,,0,,True,2,Resfriando,False,True
b4ffefe1,09,Descarregado,2025-06-29,UPC-Mata Verde,Vazio,1,,0,,True,3,Descarregado,False,False
72b1b184,09,Descarregado,2025-06-30,UPC-Mata Verde,Vazio,2,Forno vazio há 2 dias consecutivos!,0,,False,3,Vazio,False,False
d1504412,09,Vazio,2025-07-01,UPC-Mata Verde,Vazio,3,Forno vazio há 3 dias consecutivos!,0,,False,3,Vazio,False,False
c7b7c7a1,09,Vazio,2025-07-02,UPC-Mata Verde,Vazio,4,Forno vazio há 4 dias consecutivos!,0,,False,3,Vazio,False,False
10028816,09,Carregado,2025-07-03,UPC-Mata Verde,Carregado,0,,0,,True,4,Vazio,True,False
19d466c7,09,Carregado,2025-07-04,UPC-Mata Verde,Carregado,0,,0,,False,4,Carregado,False,False
f5dfdf63,09,Carbonizando,2025-07-05,UPC-Mata Verde,Carbonizando,0,,0,,True,5,Carregado,False,False
496d261d,09,Carbonizando,2025-07-06,UPC-Mata Verde,Carbonizando,0,,0,,False,5,Carbonizando,False,False
49deb4f6,09,Resfriando,2025-07-07,UPC-Mata Verde,Resfriando,0,,1,,True,6,Carbonizando,False,False
4facd70b,09,Carbonizando,2025-07-08,UPC-Mata Verde,Carbonizando,0,,0,,True,7,Resfriando,True,True
1f3876bc,09,Carbonizando,2025-07-09,UPC-Mata Verde,Carbonizando,0,,0,,False,7,Carbonizando,False,False
a667de14,09,Resfriando,2025-07-10,UPC-Mata Verde,Resfriando,0,,1,,True,8,Carbonizando,False,False
9140ecb7,09,Descarregado,2025-07-11,UPC-Mata Verde,Descarregado,0,,0,,True,9,Resfriando,False,True
836f3310,09,Vazio,2025-07-12,UPC-Mata Verde,Vazio,1,,0,,True,10,Descarregado,False,False
6f32cffb,09,Vazio,2025-07-13,UPC-Mata Verde,Vazio,2,Forno vazio há 2 dias consecutivos!,0,,False,10,Vazio,False,False
ca705202,09,Carbonizando,2025-07-14,UPC-Mata Verde,Carbonizando,0,,0,,True,11,Vazio,True,False
e2d0c89d,09,Carbonizando,2025-07-15,UPC-Mata Verde,Carbonizando,0,,0,,False,11,Carbonizando,False,False
1ed85af1,09,Carbonizando,2025-07-16,UPC-Mata Verde,Carbonizando,0,,0,,False,11,Carbonizando,False,False
4f0c3deb,09,Carbonizando,2025-07-17,UPC-Mata Verde,Carbonizando,0,,0,,False,11,Carbonizando,False,False
fc2482a1,09,Carbonizando,2025-07-18,UPC-Mata Verde,Carbonizando,0,,0,,False,11,Carbonizando,False,False
b06275b4,09,Carbonizando,2025-07-19,UPC-Mata Verde,Carbonizando,0,,0,,False,11,Carbonizando,False,False
aa02211a,09,Resfriando,2025-07-20,UPC-Mata Verde,Resfriando,0,,1,,True,12,Carbonizando,False,False
a0530255,09,Resfriando,2025-07-21,UPC-Mata Verde,Resfriando,0,,2,,False,12,Resfriando,False,False
31e3dec8,09,Resfriando,2025-07-22,UPC-Mata Verde,Resfriando,0,,3,Forno resfriando há 3 dias consecutivos!,False,12,Resfriando,False,False
63cce7ca,09,Resfriando,2025-07-23,UPC-Mata Verde,Resfriando,0,,4,Forno resfriando há 4 dias consecutivos!,False,12,Resfriando,False,False
9a238d8a,09,Resfriando,2025-07-24,UPC-Mata Verde,Resfriando,0,,5,Forno resfriando há 5 dias consecutivos!,False,12,Resfriando,False,False
72ddcec5,09,Resfriando,2025-07-25,UPC-Mata Verde,Resfriando,0,,6,Forno resfriando há 6 dias consecutivos!,False,12,Resfriando,False,False
3a1af6c3,09,Resfriando,2025-07-26,UPC-Mata Verde,Resfriando,0,,7,Forno resfriando há 7 dias consecutivos!,False,12,Resfriando,False,False
c5982aac,09,Resfriando,2025-07-27,UPC-Mata Verde,Resfriando,0,,8,Forno resfriando há 8 dias consecutivos!,False,12,Resfriando,False,False
9d4f136d,09,Descarregado,2025-07-28,UPC-Mata Verde,Descarregado,0,,0,,True,13,Resfriando,False,True
ca91db1e,09,Vazio,2025-07-29,UPC-Mata Verde,Vazio,1,,0,,True,14,Descarregado,False,False
ddf01aa5,09,Vazio,2025-07-30,UPC-Mata Verde,Vazio,2,Forno vazio há 2 dias consecutivos!,0,,False,14,Vazio,False,False
369b9d1e,09,Vazio,2025-07-31,UPC-Mata Verde,Vazio,3,Forno vazio há 3 dias consecutivos!,0,,False,14,Vazio,False,False
006db644,09,Carbonizando,2025-08-01,UPC-Mata Verde,Carbonizando,0,,0,,True,15,Vazio,True,False
643b8109,09,Carbonizando,2025-08-02,UPC-Mata Verde,Carbonizando,0,,0,,False,15,Carbonizando,False,False
dfa3d550,09,Carbonizando,2025-08-03,UPC-Mata Verde,Carbonizando,0,,0,,False,15,Carbonizando,False,False
8cf06826,09,Carbonizando,2025-08-04,UPC-Mata Verde,Carbonizando,0,,0,,False,15,Carbonizando,False,False
2f376063,09,Carbonizando,2025-08-05,UPC-Mata Verde,Carbonizando,0,,0,,False,15,Carbonizando,False,False
254f3e5f,09,Resfriando,2025-08-06,UPC-Mata Verde,Resfriando,0,,1,,True,16,Carbonizando,False,False
a0379e10,09,Resfriando,2025-08-07,UPC-Mata Verde,Resfriando,0,,2,,False,16,Resfriando,False,False
19a5d39d,09,Resfriando,2025-08-08,UPC-Mata Verde,Resfriando,0,,3,Forno resfriando há 3 dias consecutivos!,False,16,Resfriando,False,False
4bcb7702,09,Resfriando,2025-08-09,UPC-Mata Verde,Resfriando,0,,4,Forno resfriando há 4 dias consecutivos!,False,16,Resfriando,False,False
64f1b321,09,Resfriando,2025-08-10,UPC-Mata Verde,Resfriando,0,,5,Forno resfriando há 5 dias consecutivos!,False,16,Resfriando,False,False
796ab3c5,09,Descarregado,2025-08-11,UPC-Mata Verde,Descarregado,0,,0,,True,17,Resfriando,False,True
0ea91f51,09,Vazio,2025-08-12,UPC-Mata Verde,Vazio,1,,0,,True,18,Descarregado,False,False
43cb3fb2,09,Vazio,2025-08-13,UPC-Mata Verde,Vazio,2,Forno vazio há 2 dias consecutivos!,0,,False,18,Vazio,False,False
e1ac1894,09,Vazio,2025-08-14,UPC-Mata Verde,Vazio,3,Forno vazio há 3 dias consecutivos!,0,,False,18,Vazio,False,False
