ID,Forno,Status,Data,Unidade,Status_Ajustado,Dias_Vazio_Consecutivos,Alerta,Dias_Resfriando_Consecutivos,Alerta_Resfriamento,Mudou,Bloco,Status_Anterior,Carregou,Descarregou
e876c21a,02,Caído,2025-06-26,UPC-Mata Verde,Caído,0,,0,,True,1,,False,False
4972ccd1,02,Caído,2025-06-27,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
898e6bc9,02,Caído,2025-06-28,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
b4ffefe1,02,Caído,2025-06-29,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
72b1b184,02,Caído,2025-06-30,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
d1504412,02,Caído,2025-07-01,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
c7b7c7a1,02,Caído,2025-07-02,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
10028816,02,Caído,2025-07-03,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
19d466c7,02,Caído,2025-07-04,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
f5dfdf63,02,Caído,2025-07-05,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
496d261d,02,Caído,2025-07-06,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
49deb4f6,02,Caído,2025-07-07,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
4facd70b,02,Caído,2025-07-08,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
1f3876bc,02,Caído,2025-07-09,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
a667de14,02,Caído,2025-07-10,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
9140ecb7,02,Caído,2025-07-11,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
836f3310,02,Caído,2025-07-12,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
6f32cffb,02,Caído,2025-07-13,UPC-Mata Verde,Caído,0,,0,,False,1,Caído,False,False
